StartLatitude,StartLongitude,StartTime,StartNH,EndNH,Covid
38.256,-85.764,2019-03-09T16:45:00Z,Downtown,Downtown,0
38.218,-85.757,2019-10-03T12:45:00Z,University,University,0
38.219,-85.76,2019-09-24T06:15:00Z,University,West Core,0
38.221,-85.76299999999999,2019-03-21T08:30:00Z,West Core,University,0
38.255,-85.757,2019-05-20T17:30:00Z,Downtown,Downtown,0
38.246,-85.756,2019-08-16T20:45:00Z,Downtown,Downtown,0
38.253,-85.73899999999999,2019-06-06T21:15:00Z,Downtown,Downtown,0
38.253,-85.751,2019-06-25T22:30:00Z,Downtown,Downtown,0
38.252,-85.757,2018-10-02T12:00:00Z,Downtown,Southeast Core,0
38.225,-85.762,2019-08-27T12:45:00Z,University,University,0
38.238,-85.759,2019-05-22T03:30:00Z,University,University,0
38.209,-85.76299999999999,2018-09-18T15:00:00Z,University,University,0
38.243,-85.759,2019-05-19T19:30:00Z,Downtown,Downtown,0
38.255,-85.743,2018-09-07T16:45:00Z,Downtown,Downtown,0
38.219,-85.75299999999999,2019-04-18T08:00:00Z,University,University,0
38.225,-85.76899999999999,2019-07-18T16:00:00Z,West Core,West Core,0
38.221,-85.762,2019-09-21T15:15:00Z,University,University,0
38.226,-85.73,2019-10-15T13:00:00Z,Southeast Core,Southeast Core,0
38.225,-85.762,2019-10-02T14:00:00Z,University,University,0
38.219,-85.755,2018-11-18T20:30:00Z,University,University,0
38.221,-85.76299999999999,2019-02-03T13:30:00Z,West Core,University,0
38.218,-85.759,2019-03-22T06:45:00Z,University,University,0
38.215,-85.755,2019-09-21T12:15:00Z,University,University,0
38.207,-85.758,2019-08-30T14:45:00Z,University,University,0
38.212,-85.76100000000001,2019-01-05T21:45:00Z,University,University,0
38.255,-85.758,2019-12-27T18:15:00Z,Downtown,West Core,0
38.253,-85.757,2019-10-26T11:15:00Z,Downtown,Downtown,0
38.22,-85.758,2019-10-09T12:45:00Z,University,University,0
38.226,-85.76,2019-10-25T07:45:00Z,University,University,0
38.253,-85.757,2019-05-24T17:45:00Z,Downtown,Downtown,0
38.22,-85.76299999999999,2019-11-17T12:15:00Z,West Core,University,0
38.254,-85.74799999999999,2018-08-22T17:00:00Z,Downtown,Downtown,0
38.255,-85.755,2019-05-10T18:15:00Z,Downtown,Downtown,0
38.253,-85.738,2020-05-28T21:30:00Z,Downtown,Downtown,1
38.245,-85.70299999999999,2018-10-07T16:00:00Z,Other,Southeast Core,0
38.247,-85.758,2019-10-19T13:15:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2019-10-19T10:15:00Z,University,University,0
38.22,-85.76299999999999,2020-06-12T17:15:00Z,West Core,West Core,1
38.215,-85.765,2019-04-16T17:15:00Z,West Core,West Core,0
38.217,-85.764,2019-10-12T21:45:00Z,West Core,University,0
38.251,-85.757,2018-12-16T13:15:00Z,Downtown,Downtown,0
38.257,-85.743,2019-07-26T08:30:00Z,Downtown,Downtown,0
38.221,-85.75299999999999,2019-09-06T07:45:00Z,University,University,0
38.225,-85.762,2019-08-27T12:00:00Z,University,University,0
38.248000000000005,-85.757,2018-08-27T19:15:00Z,Downtown,West Core,0
38.232,-85.757,2019-10-13T18:15:00Z,University,Other,0
38.227,-85.756,2019-09-01T06:15:00Z,University,University,0
38.241,-85.75,2019-12-07T21:00:00Z,Downtown,Downtown,0
38.216,-85.758,2019-11-21T11:00:00Z,University,University,0
38.257,-85.744,2019-07-10T22:30:00Z,Downtown,Downtown,0
38.252,-85.73899999999999,2019-07-14T19:15:00Z,Downtown,Downtown,0
38.215,-85.762,2019-09-18T18:45:00Z,University,University,0
38.222,-85.76,2019-10-26T15:30:00Z,University,University,0
38.219,-85.76299999999999,2019-10-12T21:45:00Z,University,University,0
38.251,-85.757,2018-09-07T15:00:00Z,Downtown,Downtown,0
38.257,-85.75399999999999,2019-03-16T09:15:00Z,Downtown,Downtown,0
38.222,-85.76299999999999,2019-03-30T08:30:00Z,West Core,Other,0
38.228,-85.76,2019-09-06T15:30:00Z,University,Downtown,0
38.257,-85.74799999999999,2019-10-09T16:45:00Z,Downtown,Downtown,0
38.256,-85.75299999999999,2019-05-19T18:30:00Z,Downtown,Downtown,0
38.256,-85.756,2018-08-10T13:00:00Z,Downtown,Downtown,0
38.256,-85.755,2019-06-12T16:00:00Z,Downtown,Downtown,0
38.258,-85.75,2019-10-13T20:30:00Z,Downtown,Downtown,0
38.251,-85.757,2019-09-07T12:15:00Z,Downtown,Downtown,0
38.257,-85.76,2018-12-21T20:30:00Z,Downtown,Downtown,0
38.218,-85.76299999999999,2019-09-28T18:45:00Z,University,West Core,0
38.258,-85.76799999999999,2019-08-04T05:45:00Z,Other,Other,0
38.251,-85.75399999999999,2019-06-09T20:30:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-10-23T08:00:00Z,West Core,University,0
38.229,-85.699,2018-10-20T16:15:00Z,Southeast Core,Southeast Core,0
38.221,-85.76299999999999,2019-10-03T10:45:00Z,West Core,University,0
38.221,-85.76100000000001,2019-09-20T09:15:00Z,University,University,0
38.23,-85.70299999999999,2019-02-09T11:00:00Z,Southeast Core,Southeast Core,0
38.255,-85.744,2018-09-04T15:00:00Z,Downtown,Downtown,0
38.217,-85.762,2019-09-05T14:00:00Z,University,University,0
38.252,-85.741,2018-09-30T18:00:00Z,Downtown,Downtown,0
38.255,-85.757,2019-10-18T19:30:00Z,Downtown,Downtown,0
38.232,-85.757,2019-05-04T05:15:00Z,University,University,0
38.254,-85.743,2019-06-28T09:45:00Z,Downtown,Downtown,0
38.227,-85.76700000000001,2018-11-05T16:45:00Z,West Core,University,0
38.253,-85.74700000000001,2019-08-04T12:15:00Z,Downtown,University,0
38.242,-85.765,2019-08-14T08:30:00Z,Downtown,West Core,0
38.214,-85.76,2018-11-20T09:15:00Z,University,University,0
38.258,-85.757,2019-05-17T05:30:00Z,Downtown,Downtown,0
38.253,-85.755,2019-10-17T10:00:00Z,Downtown,Downtown,0
38.254,-85.721,2019-05-31T16:00:00Z,Northeast Core,Northeast Core,0
38.258,-85.755,2019-04-06T18:45:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-02-06T04:45:00Z,West Core,University,0
38.217,-85.755,2019-10-17T15:30:00Z,University,University,0
38.22,-85.758,2019-04-22T10:00:00Z,University,University,0
38.256,-85.764,2019-08-19T17:15:00Z,Downtown,Downtown,0
38.251,-85.75399999999999,2019-10-31T11:15:00Z,Downtown,Downtown,0
38.253,-85.73899999999999,2020-02-05T07:15:00Z,Downtown,Downtown,0
38.25,-85.756,2019-07-13T16:45:00Z,Downtown,Downtown,0
38.257,-85.76100000000001,2019-06-14T20:30:00Z,Downtown,Downtown,0
38.21,-85.745,2019-08-20T10:15:00Z,University,University,0
38.254,-85.759,2019-05-31T18:45:00Z,Downtown,Downtown,0
38.253,-85.73899999999999,2019-10-01T19:30:00Z,Downtown,Downtown,0
38.235,-85.715,2019-05-29T12:00:00Z,Southeast Core,Southeast Core,0
38.219,-85.762,2018-12-04T19:30:00Z,University,West Core,0
38.219,-85.75399999999999,2019-04-27T18:45:00Z,University,University,0
38.245,-85.762,2019-09-12T11:45:00Z,Downtown,Downtown,0
38.253,-85.757,2020-03-03T16:45:00Z,Downtown,Downtown,0
38.257,-85.758,2019-04-27T03:45:00Z,Downtown,Downtown,0
38.217,-85.745,2019-10-13T19:15:00Z,University,Northeast Core,0
38.251,-85.76100000000001,2019-08-09T22:30:00Z,Downtown,Southeast Core,0
38.256,-85.725,2019-09-07T18:30:00Z,Downtown,Downtown,0
38.243,-85.727,2020-06-17T21:15:00Z,Southeast Core,Southeast Core,1
38.253,-85.758,2018-08-29T17:15:00Z,Downtown,Downtown,0
38.237,-85.758,2019-08-03T07:30:00Z,University,University,0
38.251,-85.758,2019-06-08T00:00:00Z,Downtown,Downtown,0
38.258,-85.757,2019-07-14T08:00:00Z,Downtown,Downtown,0
38.251,-85.756,2019-04-23T10:15:00Z,Downtown,West Core,0
38.224,-85.694,2020-05-10T12:15:00Z,Southeast Core,Southeast Core,1
38.217,-85.762,2019-02-14T10:45:00Z,University,West Core,0
38.257,-85.74600000000001,2019-07-15T14:30:00Z,Downtown,Northeast Core,0
38.254,-85.75,2019-05-25T13:45:00Z,Downtown,Downtown,0
38.213,-85.756,2020-02-06T09:15:00Z,University,University,0
38.203,-85.759,2019-10-29T13:45:00Z,University,University,0
38.254,-85.74799999999999,2019-07-13T17:00:00Z,Downtown,Downtown,0
38.244,-85.758,2019-05-01T02:45:00Z,Downtown,Downtown,0
38.224,-85.76700000000001,2019-10-03T10:30:00Z,West Core,West Core,0
38.212,-85.74600000000001,2019-08-07T18:30:00Z,University,University,0
38.247,-85.756,2019-07-03T23:00:00Z,Downtown,Downtown,0
38.227,-85.755,2019-08-10T21:45:00Z,University,University,0
38.258,-85.736,2019-07-07T18:30:00Z,Downtown,Downtown,0
38.236,-85.71700000000001,2019-01-10T19:00:00Z,Southeast Core,Southeast Core,0
38.224,-85.76799999999999,2019-04-18T14:00:00Z,West Core,University,0
38.216,-85.76299999999999,2019-01-15T11:30:00Z,University,University,0
38.257,-85.76299999999999,2019-08-20T20:00:00Z,Downtown,Downtown,0
38.262,-85.736,2019-08-24T09:00:00Z,Northeast Core,Downtown,0
38.217,-85.738,2019-05-12T16:30:00Z,Southeast Core,Southeast Core,0
38.248000000000005,-85.757,2019-10-04T14:00:00Z,Downtown,Downtown,0
38.256,-85.75299999999999,2019-09-13T12:30:00Z,Downtown,Downtown,0
38.223,-85.738,2019-04-27T13:30:00Z,Southeast Core,Southeast Core,0
38.257,-85.755,2019-06-14T05:45:00Z,Downtown,Other,0
38.257,-85.714,2020-06-17T19:15:00Z,Northeast Core,University,1
38.251,-85.758,2020-01-13T17:15:00Z,Downtown,Downtown,0
38.233,-85.75200000000001,2019-10-09T06:45:00Z,University,Downtown,0
38.26,-85.744,2019-03-17T13:30:00Z,Downtown,Downtown,0
38.22,-85.757,2018-12-03T13:45:00Z,University,University,0
38.259,-85.73700000000001,2019-08-28T22:00:00Z,Downtown,Downtown,0
38.253,-85.74,2018-12-29T17:45:00Z,Downtown,Downtown,0
38.257,-85.757,2019-04-28T09:15:00Z,Downtown,Downtown,0
38.248000000000005,-85.758,2019-05-13T18:00:00Z,Downtown,Downtown,0
38.208,-85.76299999999999,2019-08-17T12:15:00Z,University,University,0
38.234,-85.76299999999999,2019-09-14T20:30:00Z,University,Other,0
38.246,-85.73299999999999,2018-10-27T16:00:00Z,Northeast Core,Northeast Core,0
38.21,-85.751,2019-08-19T08:30:00Z,University,University,0
38.253,-85.757,2019-10-01T21:00:00Z,Downtown,Downtown,0
38.219,-85.76299999999999,2018-10-11T09:30:00Z,University,University,0
38.221,-85.76700000000001,2019-02-04T16:30:00Z,West Core,University,0
38.234,-85.714,2020-06-26T14:15:00Z,Southeast Core,Southeast Core,1
38.229,-85.76100000000001,2019-05-27T17:15:00Z,University,University,0
38.215,-85.759,2020-01-30T15:00:00Z,University,University,0
38.244,-85.741,2019-10-19T19:00:00Z,Downtown,Downtown,0
38.256,-85.75299999999999,2019-08-24T21:00:00Z,Downtown,Downtown,0
38.253,-85.73899999999999,2019-08-18T20:45:00Z,Downtown,Downtown,0
38.223,-85.68799999999999,2019-07-01T17:00:00Z,Southeast Core,Southeast Core,0
38.215,-85.758,2019-09-18T10:00:00Z,University,University,0
38.259,-85.765,2019-10-29T18:00:00Z,Downtown,Other,0
38.254,-85.74799999999999,2019-03-16T09:00:00Z,Downtown,Downtown,0
38.211,-85.759,2019-10-06T09:15:00Z,University,University,0
38.256,-85.758,2019-10-26T14:30:00Z,Downtown,Downtown,0
38.251,-85.756,2019-10-10T17:00:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-10-22T08:30:00Z,West Core,University,0
38.241,-85.75200000000001,2020-06-30T13:15:00Z,Downtown,Downtown,1
38.253,-85.75399999999999,2020-01-07T16:00:00Z,Downtown,Downtown,0
38.261,-85.738,2020-05-29T09:45:00Z,Northeast Core,Northeast Core,1
38.215,-85.76,2020-02-12T15:30:00Z,University,University,0
38.22,-85.7,2018-09-03T20:15:00Z,Southeast Core,Southeast Core,0
38.228,-85.76,2019-03-13T11:30:00Z,University,University,0
38.257,-85.764,2019-03-29T09:15:00Z,Downtown,Downtown,0
38.217,-85.76100000000001,2019-02-17T21:15:00Z,University,University,0
38.239,-85.721,2019-07-10T16:45:00Z,Southeast Core,Southeast Core,0
38.269,-85.73899999999999,2020-05-22T22:15:00Z,Other,Other,1
38.246,-85.758,2019-05-31T06:30:00Z,Downtown,West Core,0
38.255,-85.745,2019-08-24T11:15:00Z,Downtown,Downtown,0
38.243,-85.726,2020-05-31T15:00:00Z,Southeast Core,Southeast Core,1
38.229,-85.709,2019-09-08T14:45:00Z,Southeast Core,Southeast Core,0
38.221,-85.76299999999999,2019-05-21T11:00:00Z,West Core,University,0
38.21,-85.75399999999999,2019-10-07T09:15:00Z,University,University,0
38.246,-85.755,2019-05-25T16:30:00Z,Downtown,University,0
38.257,-85.745,2019-11-28T09:30:00Z,Downtown,Northeast Core,0
38.214,-85.75200000000001,2020-03-04T10:00:00Z,University,University,0
38.258,-85.727,2019-06-27T17:30:00Z,Downtown,Downtown,0
38.22,-85.758,2018-11-30T10:00:00Z,University,University,0
38.242,-85.728,2019-05-17T18:00:00Z,Southeast Core,Southeast Core,0
38.252,-85.75399999999999,2019-06-24T23:00:00Z,Downtown,Downtown,0
38.225,-85.73,2020-05-28T13:45:00Z,Southeast Core,Southeast Core,1
38.25,-85.76100000000001,2019-07-11T11:30:00Z,Downtown,Downtown,0
38.257,-85.75200000000001,2020-06-27T21:15:00Z,Downtown,Downtown,1
38.258,-85.757,2019-05-30T21:15:00Z,Downtown,Downtown,0
38.205,-85.759,2019-10-23T11:30:00Z,University,University,0
38.208,-85.74799999999999,2019-05-16T18:15:00Z,University,University,0
38.253,-85.741,2019-08-02T05:30:00Z,Downtown,Downtown,0
38.207,-85.76299999999999,2019-10-28T12:45:00Z,University,University,0
38.253,-85.74,2019-06-01T16:30:00Z,Downtown,Downtown,0
38.256,-85.75200000000001,2019-12-27T19:00:00Z,Downtown,Downtown,0
38.228,-85.743,2019-04-09T14:00:00Z,University,University,0
38.213,-85.756,2018-11-15T15:45:00Z,University,University,0
38.261,-85.792,2019-12-28T12:00:00Z,Other,Other,0
38.224,-85.705,2019-09-13T22:30:00Z,Southeast Core,Southeast Core,0
38.246,-85.756,2019-07-22T09:00:00Z,Downtown,Downtown,0
38.248000000000005,-85.774,2019-09-15T12:00:00Z,Other,Downtown,0
38.257,-85.757,2019-08-31T14:45:00Z,Downtown,Downtown,0
38.257,-85.762,2019-10-14T19:45:00Z,Downtown,Downtown,0
38.255,-85.744,2019-06-04T21:45:00Z,Downtown,Downtown,0
38.205,-85.76100000000001,2018-12-08T17:30:00Z,University,University,0
38.255,-85.751,2019-10-12T11:45:00Z,Downtown,Downtown,0
38.251,-85.757,2018-10-21T15:30:00Z,Downtown,Downtown,0
38.219,-85.76299999999999,2019-08-18T11:45:00Z,University,University,0
38.251,-85.758,2019-09-06T19:15:00Z,Downtown,Downtown,0
38.257,-85.76299999999999,2019-06-15T16:45:00Z,Downtown,Downtown,0
38.256,-85.75,2019-07-17T14:45:00Z,Downtown,Downtown,0
38.232,-85.708,2019-05-03T18:45:00Z,Southeast Core,Southeast Core,0
38.217,-85.76,2019-03-21T11:00:00Z,University,University,0
38.219,-85.762,2019-06-29T07:00:00Z,University,University,0
38.221,-85.696,2019-10-06T14:45:00Z,Southeast Core,Southeast Core,0
38.239,-85.711,2019-08-11T17:00:00Z,Southeast Core,Southeast Core,0
38.249,-85.758,2019-07-16T14:45:00Z,Downtown,Downtown,0
38.228,-85.76299999999999,2019-07-13T21:15:00Z,University,Downtown,0
38.257,-85.76299999999999,2019-03-24T08:45:00Z,Downtown,Downtown,0
38.216,-85.758,2019-09-27T06:15:00Z,University,University,0
38.254,-85.749,2019-05-25T20:15:00Z,Downtown,Downtown,0
38.225,-85.695,2018-10-07T10:15:00Z,Southeast Core,Southeast Core,0
38.253,-85.736,2019-08-02T18:45:00Z,Downtown,Downtown,0
38.252,-85.757,2019-08-10T17:15:00Z,Downtown,Downtown,0
38.258,-85.779,2019-04-16T08:30:00Z,Other,Other,0
38.213,-85.76,2019-05-28T12:30:00Z,University,University,0
38.257,-85.759,2019-08-31T10:00:00Z,Downtown,Downtown,0
38.223,-85.765,2019-01-16T17:45:00Z,West Core,West Core,0
38.256,-85.76299999999999,2019-05-19T12:45:00Z,Downtown,Downtown,0
38.214,-85.742,2019-07-23T10:00:00Z,Southeast Core,University,0
38.234,-85.75399999999999,2019-06-08T14:45:00Z,University,Southeast Core,0
38.248000000000005,-85.749,2020-06-08T10:15:00Z,Downtown,Downtown,1
38.256,-85.759,2018-11-17T14:15:00Z,Downtown,Downtown,0
38.22,-85.76299999999999,2020-02-22T15:45:00Z,West Core,West Core,0
38.255,-85.75399999999999,2019-01-17T18:30:00Z,Downtown,University,0
38.219,-85.759,2019-11-22T18:30:00Z,University,University,0
38.256,-85.757,2018-11-30T13:45:00Z,Downtown,Downtown,0
38.26,-85.744,2019-10-11T17:15:00Z,Downtown,Downtown,0
38.258,-85.76100000000001,2019-06-25T14:00:00Z,Downtown,Downtown,0
38.258,-85.745,2019-07-14T17:45:00Z,Downtown,Downtown,0
38.252,-85.757,2019-07-18T17:00:00Z,Downtown,Downtown,0
38.262,-85.735,2020-05-23T20:45:00Z,Northeast Core,Northeast Core,1
38.214,-85.762,2019-09-02T14:00:00Z,University,University,0
38.244,-85.755,2019-09-25T12:45:00Z,Downtown,University,0
38.216,-85.743,2019-08-17T03:00:00Z,Southeast Core,Southeast Core,0
38.215,-85.765,2018-12-05T14:30:00Z,West Core,University,0
38.247,-85.755,2018-08-29T17:30:00Z,Downtown,Downtown,0
38.254,-85.756,2019-11-08T11:45:00Z,Downtown,Downtown,0
38.239,-85.721,2019-06-15T18:00:00Z,Southeast Core,Southeast Core,0
38.251,-85.74,2020-07-05T12:15:00Z,Downtown,Downtown,1
38.254,-85.745,2019-11-17T13:30:00Z,Downtown,Downtown,0
38.241,-85.759,2019-06-02T22:00:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-09-19T11:15:00Z,West Core,University,0
38.253,-85.75200000000001,2019-06-22T12:45:00Z,Downtown,Downtown,0
38.238,-85.72,2019-01-08T16:30:00Z,Southeast Core,University,0
38.257,-85.75,2019-07-31T19:30:00Z,Downtown,Downtown,0
38.251,-85.758,2018-10-05T12:30:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-10-10T07:30:00Z,West Core,West Core,0
38.218,-85.759,2019-10-08T16:45:00Z,University,West Core,0
38.21,-85.76299999999999,2019-10-14T15:15:00Z,University,University,0
38.252,-85.757,2019-11-19T17:00:00Z,Downtown,Downtown,0
38.237,-85.728,2019-05-07T16:30:00Z,Southeast Core,Southeast Core,0
38.251,-85.744,2019-07-30T16:45:00Z,Downtown,Downtown,0
38.252,-85.757,2019-03-28T17:45:00Z,Downtown,Downtown,0
38.258,-85.757,2019-02-16T14:30:00Z,Downtown,Downtown,0
38.252,-85.751,2019-09-14T11:45:00Z,Downtown,Northeast Core,0
38.241,-85.725,2019-06-21T18:30:00Z,Southeast Core,Southeast Core,0
38.236,-85.71600000000001,2019-05-27T14:00:00Z,Southeast Core,Southeast Core,0
38.245,-85.758,2019-06-21T18:45:00Z,Downtown,University,0
38.258,-85.75299999999999,2019-06-12T08:15:00Z,Downtown,Downtown,0
38.245,-85.755,2019-12-28T15:15:00Z,Downtown,Downtown,0
38.251,-85.757,2019-05-25T16:30:00Z,Downtown,Downtown,0
38.215,-85.745,2019-05-16T11:30:00Z,University,University,0
38.207,-85.758,2019-09-16T08:30:00Z,University,University,0
38.217,-85.76299999999999,2019-07-27T19:15:00Z,University,West Core,0
38.213,-85.76100000000001,2019-09-18T11:00:00Z,University,West Core,0
38.203,-85.76100000000001,2019-04-04T18:30:00Z,Other,University,0
38.256,-85.758,2019-09-25T19:45:00Z,Downtown,Northeast Core,0
38.255,-85.75200000000001,2020-03-07T20:30:00Z,Downtown,Downtown,0
38.258,-85.757,2019-05-21T07:15:00Z,Downtown,Downtown,0
38.256,-85.74799999999999,2019-05-26T14:15:00Z,Downtown,Downtown,0
38.262,-85.736,2020-06-26T22:00:00Z,Northeast Core,Downtown,1
38.239,-85.72200000000001,2019-04-07T17:15:00Z,Southeast Core,Southeast Core,0
38.216,-85.75399999999999,2019-11-20T12:00:00Z,University,University,0
38.256,-85.741,2019-08-25T15:45:00Z,Downtown,Downtown,0
38.251,-85.68700000000001,2018-10-17T11:15:00Z,Other,Northeast Core,0
38.256,-85.762,2019-10-05T16:00:00Z,Downtown,Downtown,0
38.219,-85.75299999999999,2020-02-11T16:00:00Z,University,University,0
38.232,-85.76,2019-10-22T13:30:00Z,University,Downtown,0
38.258,-85.764,2019-06-15T06:30:00Z,Downtown,Downtown,0
38.248000000000005,-85.757,2019-10-26T17:00:00Z,Downtown,Downtown,0
38.214,-85.755,2019-02-15T09:00:00Z,University,University,0
38.256,-85.762,2019-07-24T08:00:00Z,Downtown,Downtown,0
38.253,-85.741,2019-03-12T18:15:00Z,Downtown,Downtown,0
38.216,-85.755,2019-02-21T04:45:00Z,University,University,0
38.257,-85.76,2019-05-11T11:45:00Z,Downtown,Downtown,0
38.219,-85.76100000000001,2019-09-13T20:15:00Z,University,University,0
38.239,-85.72200000000001,2019-07-26T22:45:00Z,Southeast Core,Southeast Core,0
38.234,-85.713,2018-09-17T07:00:00Z,Southeast Core,Southeast Core,0
38.256,-85.757,2019-09-02T11:00:00Z,Downtown,Downtown,0
38.229,-85.73,2020-05-25T21:00:00Z,Southeast Core,Southeast Core,1
38.257,-85.76,2018-10-03T20:45:00Z,Downtown,Downtown,0
38.247,-85.73,2019-01-09T19:00:00Z,Northeast Core,Southeast Core,0
38.263000000000005,-85.74,2020-06-15T18:30:00Z,Northeast Core,Northeast Core,1
38.257,-85.745,2019-05-26T19:00:00Z,Downtown,Downtown,0
38.22,-85.75399999999999,2019-05-01T16:30:00Z,University,University,0
38.235,-85.765,2020-06-09T06:45:00Z,University,University,1
38.218,-85.762,2019-09-05T16:00:00Z,University,University,0
38.216,-85.757,2019-02-09T12:15:00Z,University,Other,0
38.235,-85.71700000000001,2018-10-09T16:30:00Z,Southeast Core,Southeast Core,0
38.244,-85.74700000000001,2019-07-09T07:45:00Z,Downtown,Downtown,0
38.242,-85.811,2019-09-06T07:15:00Z,West Core,Other,0
38.216,-85.757,2019-08-21T07:15:00Z,University,University,0
38.239,-85.714,2019-10-02T11:30:00Z,Southeast Core,Southeast Core,0
38.252,-85.759,2019-10-04T23:00:00Z,Downtown,Downtown,0
38.249,-85.758,2018-12-16T11:00:00Z,Downtown,Downtown,0
38.242,-85.725,2019-05-13T13:30:00Z,Southeast Core,Southeast Core,0
38.226,-85.759,2019-10-23T17:45:00Z,University,University,0
38.254,-85.74,2019-07-12T23:45:00Z,Downtown,Downtown,0
38.231,-85.705,2019-04-06T18:30:00Z,Southeast Core,Southeast Core,0
38.256,-85.75,2019-04-17T11:15:00Z,Downtown,Downtown,0
38.258,-85.757,2019-10-26T16:30:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-02-27T08:45:00Z,West Core,University,0
38.253,-85.755,2019-05-09T20:45:00Z,Downtown,Downtown,0
38.255,-85.74799999999999,2019-10-05T10:45:00Z,Downtown,Downtown,0
38.216,-85.76,2019-06-17T06:15:00Z,University,University,0
38.244,-85.759,2020-01-14T10:45:00Z,Downtown,Downtown,0
38.255,-85.74799999999999,2020-01-08T17:30:00Z,Downtown,Downtown,0
38.246,-85.757,2019-10-19T18:30:00Z,Downtown,Downtown,0
38.254,-85.74600000000001,2019-10-22T18:15:00Z,Downtown,Downtown,0
38.216,-85.74600000000001,2018-10-24T16:15:00Z,University,Southeast Core,0
38.256,-85.751,2019-04-28T09:30:00Z,Downtown,Downtown,0
38.214,-85.76,2019-03-01T06:30:00Z,University,University,0
38.224,-85.694,2019-07-05T20:15:00Z,Southeast Core,Southeast Core,0
38.239,-85.72200000000001,2019-11-03T17:45:00Z,Southeast Core,Southeast Core,0
38.256,-85.762,2019-08-04T17:15:00Z,Downtown,Downtown,0
38.258,-85.745,2019-05-31T16:15:00Z,Downtown,Downtown,0
38.217,-85.762,2019-05-31T12:00:00Z,University,University,0
38.252,-85.74,2019-04-06T17:30:00Z,Downtown,Downtown,0
38.256,-85.74600000000001,2019-05-19T15:30:00Z,Downtown,Downtown,0
38.258,-85.757,2019-06-27T19:15:00Z,Downtown,Downtown,0
38.253,-85.757,2019-06-01T22:15:00Z,Downtown,Downtown,0
38.221,-85.76299999999999,2019-10-08T09:45:00Z,West Core,University,0
38.204,-85.758,2019-04-30T06:30:00Z,University,University,0
38.253,-85.749,2018-12-15T20:30:00Z,Downtown,Downtown,0
38.242,-85.726,2019-04-09T20:30:00Z,Southeast Core,Downtown,0
38.179,-85.75399999999999,2019-11-19T18:15:00Z,Other,Other,0
38.21,-85.76100000000001,2020-01-09T15:45:00Z,University,University,0
38.248000000000005,-85.74799999999999,2020-07-01T10:30:00Z,Downtown,Downtown,1
38.253,-85.74,2019-04-14T06:30:00Z,Downtown,Downtown,0
38.214,-85.751,2019-11-20T13:00:00Z,University,University,0
38.258,-85.74600000000001,2019-07-07T14:45:00Z,Downtown,Downtown,0
38.257,-85.756,2019-03-29T15:30:00Z,Downtown,Downtown,0
38.223,-85.685,2019-07-22T11:45:00Z,Southeast Core,Southeast Core,0
38.257,-85.744,2019-12-06T10:15:00Z,Downtown,Downtown,0
38.218,-85.757,2019-09-06T08:15:00Z,University,West Core,0
38.21,-85.76100000000001,2019-09-21T14:15:00Z,University,University,0
38.213,-85.762,2019-04-29T10:15:00Z,University,University,0
38.226,-85.765,2019-06-20T19:00:00Z,University,West Core,0
38.259,-85.755,2019-09-07T08:30:00Z,Downtown,Downtown,0
38.242,-85.755,2019-09-26T20:00:00Z,Downtown,Downtown,0
38.214,-85.764,2019-01-17T05:00:00Z,University,University,0
38.257,-85.75399999999999,2019-06-07T07:45:00Z,Downtown,Downtown,0
38.253,-85.73700000000001,2018-11-11T19:00:00Z,Downtown,Downtown,0
38.253,-85.74,2019-09-17T14:45:00Z,Downtown,Downtown,0
38.243,-85.728,2019-04-27T06:15:00Z,Southeast Core,Downtown,0
38.213,-85.76100000000001,2020-02-13T07:15:00Z,University,University,0
38.184,-85.76,2019-10-19T12:30:00Z,Other,Other,0
38.219,-85.75299999999999,2019-04-16T08:30:00Z,University,University,0
38.238,-85.74799999999999,2019-06-30T03:45:00Z,Downtown,West Core,0
38.256,-85.764,2019-09-01T18:45:00Z,Downtown,Downtown,0
38.254,-85.756,2019-08-20T13:45:00Z,Downtown,Downtown,0
38.224,-85.699,2020-05-28T17:30:00Z,Southeast Core,Southeast Core,1
38.217,-85.76299999999999,2019-10-04T15:30:00Z,University,University,0
38.252,-85.75399999999999,2019-05-23T16:45:00Z,Downtown,Downtown,0
38.231,-85.744,2019-11-03T16:15:00Z,University,University,0
38.213,-85.756,2019-09-16T10:00:00Z,University,University,0
38.252,-85.742,2019-03-28T13:45:00Z,Downtown,Downtown,0
38.216,-85.70100000000001,2019-08-29T09:15:00Z,Southeast Core,Southeast Core,0
38.222,-85.765,2018-09-20T18:00:00Z,West Core,University,0
38.237,-85.719,2020-06-18T21:30:00Z,Southeast Core,Southeast Core,1
38.207,-85.765,2020-06-16T20:15:00Z,University,University,1
38.257,-85.76299999999999,2019-09-28T12:30:00Z,Downtown,Downtown,0
38.252,-85.759,2019-08-11T23:15:00Z,Downtown,West Core,0
